,paper_id,country,org,org_type,team
5146,1834,Peoples R China,Chinese Acad Sci,,"Xu, Wei; Sun, Min; Li, Wenjie; Du, Zhenglin; Hu, Songnian"
5147,1834,Peoples R China,China Agr Univ,,"Su, Zhen; Zhang, Liwei"
5148,1835,Tunisia,Ctr Biotechnol Technopole Borj Cedria,,"Ghnaya, Tahar; Mnassri, Majda; Ghabriche, Rim; Wali, Mariem; Abdelly, Chedly"
5149,1835,Spain,Univ Autonoma Barcelona,,"Poschenrieder, Charlotte"
5150,1835,Belgium,Catholic Univ Louvain,,"Lutts, Stanley"
5151,1836,Italy,Consiglio Ric Agr & Anal Econ Agr CRA,,"Biazzi, Elisa; Carelli, Maria; Tava, Aldo; Scotti, Carla"
5152,1836,Italy,Parco Tecnol Padano,,"Abbruscato, Pamela; Losini, Ilaria"
5153,1836,Italy,Univ Bari Aldo Moro,,"Avato, Pinarosa"
5154,1836,Italy,CNR,,"Calderini, Ornella"
5155,1837,Canada,Univ Lethbridge,,"Reich, Jonathan; Johnson, Dan"
5156,1837,Canada,Agr & Agri Food Canada,,"Reich, Jonathan; Chatterton, Syama"
5157,1838,France,Team ProBioGEM,,"Kobbi, Sabrine; Le Flem, Guillaume; Firdaous, Loubna; Bigan, Muriel; Chataigne, Gabrielle; Dhulster, Pascal; Nedjar, Naima"
5158,1838,Tunisia,Natl Sch Engineers,,"Kobbi, Sabrine; Balti, Rafik; Bougatef, Ali; Chaabouni, Semia"
5159,1839,Peoples R China,Zhejiang Univ,,"Yang, B.; He, B.; Wang, S. S.; Liu, J. X.; Wang, J. K."
5160,1840,Peoples R China,Hangzhou Normal Univ,,"Shen, Chenjia; Sun, Tao; Yang, Yanjun; Wang, Huizhong"
5161,1840,Peoples R China,Henan Acad Agr Sci,,"Yue, Runqing; Tie, Shuanggui"
5162,1840,Peoples R China,Chinese Acad Agr Sci TTICAAS,,"Bai, Youhuang"
5163,1840,Peoples R China,Zhejiang A&F Univ,,"Feng, Rong; Wang, Xiaofei"
5164,1841,Spain,Univ Seville,,"Alias-Villegas, Cynthia; Teresa Cubo, M.; Lara-Dampier, Victoria; Bellogin, Ramon A.; Rosario Espuny, M."
5165,1841,Spain,Ctr Las Torres Tomejil IFAPA,,"Camacho, Maria; Temprano, Francisco"
5166,1842,WY 82071 USA,Univ Wyoming,,"Mbugwa, Gatua Wa"
5167,1842,Colombia,Int Ctr Trop Agr CIAT,,"Prager, Steven D."
5168,1842,WY 82222 USA,Univ Wyoming,,"Krall, James M."
5169,1843,Egypt,Zagazig Univ,,"Hegazy, H. S.; Shabaan, Lamis D.; Rabie, G. H."
5170,1843,Egypt,Egyptian Petr Res Inst,,"Raie, Diana S."
5171,1844,Argentina,Univ Nacl Sur,,"Descamps, Lilian R.; Sanchez-Chopa, Carolina; Bizet-Turovsky, Jorge"
5172,1845,OK 73401 USA,Samuel Roberts Noble Fdn Inc,,"Kang, Yun; Krom, Nicholas; Wang, Mingyi; Lee, Yi-Ching; Udvardi, Michael"
5173,1845,Turkey,Kafkas Univ,,"Sakiroglu, Muhammet"
5174,1845,VT 05405 USA,Univ Vermont,,"Stanton-Geddes, John"
5175,1845,MN 55108 USA,Univ Minnesota,,"Young, Nevin D."
5176,1846,AR 72204 USA,Univ Arkansas,,"Fu, Fuyou; Wang, Hong Li"
5177,1847,Peoples R China,China Agr Univ,,"Tong, Zongyong; Li, Heng; Zhang, Rongxue; Ma, Lei; Dong, Jiangli; Wang, Tao"
5178,1847,Peoples R China,Chinese Acad Agr Sci,,"Tong, Zongyong"
5179,1847,Peoples R China,China Agr Univ,,"Wang, Tao"
5180,1848,Iran,Univ Zanjan,,"Nemati, M.; Amanlou, H."
5181,1848,Iran,Isfahan Univ Technol,,"Khorvash, M.; Ghaffari, M. H."
5182,1848,Iran,Ghiam Dairy Complex,,"Moshiri, B."
5183,1848,Iran,Arak Univ,,"Mirzaei, M."
5184,1848,New Zealand,AgResearch Ltd,,"Khan, M. A."
5185,1849,Peoples R China,Chinese Acad Sci,,"Chen, Fulong; Wang, Shuzhi; Mou, Shuyong; Azimuddin, Iqbal; Zhang, Daoyong; Pan, Xiangliang"
5186,1849,Peoples R China,Chinese Acad Sci,,"Zhang, Daoyong"
5187,1849,Peoples R China,Univ Chinese Acad Sci,,"Chen, Fulong; Wang, Shuzhi"
5188,1849,Saudi Arabia,King Saud Univ,,"Al-Misned, Fahad A.; Mortuza, M. Golam"
5189,1849,Bangladesh,Rajshahi Univ,,"Mortuza, M. Golam"
5190,1850,France,INRA,,"Camps, Celine; Jardinaud, Marie-Francoise; Rengel, David; Carrere, Sebastien; Herve, Christine; Debelle, Frederic; Gamas, Pascal; Bensmihen, Sandra; Gough, Clare"
5191,1850,France,CNRS,,"Camps, Celine; Jardinaud, Marie-Francoise; Rengel, David; Carrere, Sebastien; Herve, Christine; Debelle, Frederic; Gamas, Pascal; Bensmihen, Sandra; Gough, Clare"
5192,1850,France,Univ Toulouse,,"Jardinaud, Marie-Francoise"
5193,1851,TX 76203 USA,Univ N Texas,,"Jun, Ji Hyung; Liu, Chenggang; Xiao, Xirong; Dixon, Richard A."
5194,1852,NM 88003 USA,New Mexico State Univ,,"Gebril, Sayed; Seger, Mark; Villanueva, Fabiola Muro; Ortega, Jose Luis; Bagga, Suman; Sengupta-Gopalan, Champa"
5195,1853,South Africa,Univ Pretoria,,"Mpanza, Thamsanqa Doctor Empire; Hassen, Abubeker"
5196,1854,WI 53706 USA,Univ Wisconsin,,"Zhou, Shengfei; Runge, Troy M."
5197,1855,WA USA,ARS,,"Zhang, Tiejun; Yu, Long-Xi; Li, Yajun; Rivera, Martha"
5198,1855,WA 99164 USA,Washington State Univ,,"Zheng, Ping; Main, Dorrie"
5199,1855,CO USA,ARS,,"Greene, Stephanie L."
5200,1856,Australia,Univ So Queensland,,"Mushtaq, S.; Maraseni, T. N.; Reardon-Smith, K."
5201,1856,Australia,Univ So Queensland,,"Reardon-Smith, K."
5202,1856,Australia,Univ So Queensland,,"Bundschuh, J."
5203,1856,Australia,Univ So Queensland,,"Bundschuh, J."
5204,1856,Sweden,Royal Inst Technol,,"Bundschuh, J."
5205,1856,Australia,Charles Sturt Univ,,"Jackson, T."
5206,1856,Australia,Charles Sturt Univ,,"Jackson, T."
5207,1857,Italy,Univ Cagliari,,"lo Bianco, Marisol; Grillo, Oscar; Bacchetta, Gianluigi"
5208,1857,Italy,Stn Consorziale Sperimentale Granicoltura Sicilia,,"lo Bianco, Marisol; Grillo, Oscar; Venora, Gianfranco"
5209,1857,Spain,VAERSA,,"Ferrer-Gallego, Pablo"
5210,1857,Spain,Generalitat Valenciana,,"Ferrer-Gallego, Pablo; Laguna, Emilio"
5211,1858,India,Univ Calcutta,,"Saha, Sudip; DasGupta, Maitrayee"
5212,1859,Chile,INIA Quilamapu,,"Ovalle, Carlos; Espinoza, Soledad; Barahona, Viviana"
5213,1859,Chile,Univ Concepcion,,"Gerding, Macarena"
5214,1859,Australia,SARDI,,"Humphries, Alan"
5215,1859,Chile,Univ Talca,,"del Pozo, Alejandro"
5216,1860,GA 30602 USA,Univ Georgia,,"Reyno, Rafael"
5217,1860,GA 30605 USA,Univ Georgia,,"Reyno, Rafael; Brummer, E. Charles"
5218,1860,Uruguay,Inst Nacl Invest Agr,,"Reyno, Rafael"
5219,1860,Australia,Dept Agr & Food Western Australia,,"Real, Daniel"
5220,1860,CA 95616 USA,Univ Calif Davis,,"Brummer, E. Charles"
5221,1861,ND 58108 USA,N Dakota State Univ,,"Li, Xuehui"
5222,1861,Mexico,Univ Autonoma Chapingo,,"Alarcon-Zuniga, Baldomero"
5223,1861,Peoples R China,Chinese Acad Agr Sci,,"Kang, Junmei"
5224,1861,Pakistan,Univ Agr Faisalabad,,"Tahir, M. Hammad Nadeem"
5225,1861,OK 73401 USA,Samuel Roberts Noble Fdn Inc,,"Jiang, Qingzhen"
5226,1861,Uruguay,INIA,,"Reyno, Rafael"
5227,1861,UT 84322 USA,USDA ARS,,"Robins, Joseph G."
5228,1861,CA 95616 USA,Univ Calif Davis,,"Wei, Yanling; Brummer, E. Charles"
5229,1861,CA 95616 USA,Univ Calif Davis,,"Wei, Yanling; Brummer, E. Charles"
5230,1862,NM 88003 USA,New Mexico State Univ,,"Ray, Ian M.; E, Lei; Meenach, Chris D.; Santantonio, Nicholas; Pierce, Christopher A.; Kersey, Rossio K.; Bhandari, Hem Singh"
5231,1862,NM 88003 USA,New Mexico State Univ,,"Sterling, Tracy M."
5232,1862,OK 73401 USA,Samuel Roberts Noble Fdn Inc,,"Han, Yuanhong; Sledge, Mary K.; Monteros, Maria J."
5233,1863,Iran,Univ Tehran,,"Sanaei, Ehsan; Seiedy, Marjan"
5234,1863,Iran,Univ Tehran,,"Sanaei, Ehsan; Seiedy, Marjan"
5235,1863,Iran,Iranian Natl Inst Oceanog & Atmospher Sci INIOAS,,"Momtazi, Farzaneh"
5236,1864,Peoples R China,Chinese Acad Agr Sci,,"Jing, Chang-Liang; Dong, Xiao-Fang; Tong, Jian-Ming"
5237,1865,Bulgaria,Inst Forage Crops,,"Vasileva, Viliana"
5238,1865,Malaysia,Nexus Technol Consultancy Sdn Bhd,,"Kostov, Ognyan"
5239,1866,Italy,Council Agr Res & Econ CRA,,"Manici, L. M.; Caputo, F.; Nicoletti, F.; Picione, F. De Luca"
5240,1866,Italy,Laimburg Res Ctr Agr & Forest,,"Kelderer, M.; Topp, A. R."
5241,1867,Netherlands,Wageningen Univ,,"Franssen, Henk J.; Xiao, Ting Ting; Kulikova, Olga; Wan, Xi; Bisseling, Ton"
5242,1867,Saudi Arabia,King Saud Univ,,"Bisseling, Ton"
5243,1867,Netherlands,Wageningen Univ,,"Scheres, Ben; Heidstra, Renze"
5244,1868,Mexico,Univ Guanajuato,,"Antonio Reyes-Aguilera, Jose; Figueroa-Gerstenmaier, Susana; de la Rosa, Guadalupe"
5245,1868,Mexico,Univ Guanajuato,,"Ibarra-Sanchez, Jose J.; Fuentes-Ramirez, Rosalba"
5246,1868,Mexico,Ctr Invest Mat Avanzados,,"Orrantia-Borunda, Erasmo; Ixmucame Concha-Guerrero, Sandra"
5247,1869,CA 95616 USA,Univ Calif Davis,,"Larrainzar, Estibaliz; Riely, Brendan K.; Carrasquilla-Garcia, Noelia; Penmetsa, Ramachandra V.; Cook, Douglas R."
5248,1869,CA 95616 USA,Univ Calif Davis,,"Surendrarao, Anandkumar K."
5249,1869,South Korea,Korean Res Inst Biosci & Biotechnol,,"Kim, Sang Cheol; Kim, Namshin"
5250,1869,South Korea,Catholic Univ Korea,,"Yu, Hee-Ju"
5251,1869,South Korea,Rural Dev Adm,,"Hwang, Hyun-Ju; Oh, Mijin; Lee, Gang-Seob"
5252,1869,South Korea,Myongji Univ,,"Kim, Goon Bo; Mun, Jeong-Hwan"
5253,1869,WI 53715 USA,Wisconsin Inst Discovery,,"Chasman, Deborah; Roy, Sushmita"
5254,1869,WI 53715 USA,Univ Wisconsin,,"Siahpirani, Alireza F."
5255,1869,WI 53715 USA,Univ Wisconsin,,"Roy, Sushmita"
5256,1870,Russia,All Russia Res Inst Agr Microbiol,,"Yurkov, A. P.; Jacobi, L. M.; Gapeeva, N. E."
5257,1870,Russia,ITMO Univ,,"Yurkov, A. P."
5258,1870,Russia,Russian State Hydrometeorol Univ,,"Yurkov, A. P."
5259,1870,Russia,All Russia Williams Fodder Res Inst,,"Stepanova, G. V."
5260,1870,Russia,St Petersburg State Univ,,"Shishova, M. F."
5261,1871,Luxembourg,LIST,,"Printz, Bruno; Guerriero, Gea; Sergeant, Kjell; Renaut, Jenny; Hausman, Jean-Francois"
5262,1871,Belgium,Catholic Univ Louvain,,"Printz, Bruno; Lutts, Stanley"
5263,1872,CA 95616 USA,Univ Calif Davis,,"Sun, Xiaodong; Chi-Ham, Cecilia L.; Bennett, Alan"
5264,1872,CA 95616 USA,Univ Calif Davis,,"Cohen-Davidyan, Tamar; DeBen, Christopher; Putnam, Daniel"
5265,1872,CA 95616 USA,Univ Calif Davis,,"Getachow, Girma; DePeters, Edward"
5266,1873,WI 53706 USA,Univ Wisconsin,,"Lopes, F.; Cook, D. E.; Combs, D. K."
5267,1874,Italy,Council Agr Res & Econ CRA,,"Annicchiarico, P."
5268,1875,Portugal,Univ Lisbon,,"Alcantara, A.; Silvestre, S.; da Silva, J. Marques; da Silva, A. Bernardes"
5269,1875,Portugal,Univ Lisbon,,"Alcantara, A.; Silvestre, S.; da Silva, J. Marques; da Silva, A. Bernardes; Fevereiro, P."
5270,1875,Portugal,Univ Nova Lisboa,,"Morgado, R. S.; Fevereiro, P.; Araujo, S. S."
5271,1875,Portugal,Inst Invest Cient & Trop BIOTROP CVZ,,"Araujo, S. S."
5272,1876,Iran,Shahrekord Univ,,"Karami, M.; Rafiei, F.; Shiran, B.; Khodambashi, M."
5273,1876,Iran,Shahrekord Univ,,"Rafiei, F."
5274,1877,Russia,Russian Acad Sci,,"Volkova, L. A.; Urmantseva, V. V.; Burgutin, A. B.; Nosov, A. M."
5275,1878,MI 49060 USA,Michigan State Univ,,"TerHorst, Casey P.; Lau, Jennifer A.; Cooper, Idelle A.; Keller, Kane R.; La Rosa, Raffica J.; Royer, Anne M.; Schultheis, Elizabeth H.; Suwa, Tomomi; Conner, Jeffrey K."
5276,1878,CA 91330 USA,Calif State Univ Northridge,,"TerHorst, Casey P."
5277,1878,MI 48824 USA,Michigan State Univ,,"Lau, Jennifer A.; Keller, Kane R.; La Rosa, Raffica J.; Royer, Anne M.; Schultheis, Elizabeth H.; Suwa, Tomomi; Conner, Jeffrey K."
5278,1878,VA 22807 USA,James Madison Univ,,"Cooper, Idelle A."
5279,1879,Peoples R China,Chinese Acad Agr Sci,,"Zhang, Tao; Mei, Xiang-Dong; Zhang, Kaixin; Wu, Kong-Ming; Ning, Jun"
5280,1879,Peoples R China,Hebei Acad Agr & Sci,,"Zhang, Tao; Li, Yao-Fa"
5281,1880,Russia,RAS,,"Muratova, Anna; Dubrovskaya, Ekaterina; Golubev, Sergey; Grinev, Vyacheslav; Chernyshova, Marina; Turkovskaya, Olga"
5282,1881,France,CIRAD INRA SupAgro,,"Roumagnac, Philippe; Granier, Martine; Bernardo, Pauline; Deshoux, Maelle; Ferdinand, Romain; Galzi, Serge; Fernandez, Emmanuel; Julian, Charlotte; Abt, Isabelle; Filloux, Denis; Blanc, Stephane; Peterschmitt, Michel"
5283,1881,France,Univ Avignon & Pays Vaucluse,,"Mesleard, Francois"
5284,1881,France,Tour Valat,,"Mesleard, Francois"
5285,1881,New Zealand,Univ Canterbury,,"Varsani, Arvind"
5286,1881,New Zealand,Univ Canterbury,,"Varsani, Arvind"
5287,1881,FL 32611 USA,Univ Florida,,"Varsani, Arvind"
5288,1881,FL USA,Univ Florida,,"Varsani, Arvind"
5289,1881,South Africa,Univ Cape Town,,"Varsani, Arvind"
5290,1881,South Africa,UCT Fac Hlth Sci,,"Martin, Darren P."
5291,1882,Spain,Ctr Invest & Tecnol Agroalimentaria Aragon CITA,,"Ripoll, G.; Casasus, I.; Joy, M.; Molino, F.; Blanco, M."
5292,1883,Canada,Agr & Agri Food Canada,,"Huang, Q. Q.; Jin, L.; Xu, Z.; Barbieri, L. R.; Acharya, S.; McAllister, T. A.; Wang, Y."
5293,1883,Peoples R China,Northwest A&F Univ,,"Huang, Q. Q.; Hu, T. M."
5294,1883,Canada,Alberta Agr & Rural Dev,,"Stanford, K."
5295,1884,Argentina,INTA,,"Bejerman, Nicolas; Giolitti, Fabian; de Breuil, Soledad; Trucco, Veronica; Nome, Claudia; Lenardon, Sergio"
5296,1884,Australia,Univ Queensland,,"Bejerman, Nicolas; Dietzgen, Ralf G."
5297,1885,France,Univ Technol Compiegne,,"Zhang, Wenxiang; Grimi, Nabil; Ding, Luhui"
5298,1885,France,Univ Technol Compiegne,,"Jaffrin, Michel Y."
5299,1886,IA 50011 USA,Iowa State Univ,,"Erlandson, L. A. Weiser; Obrycki, J. J."
5300,1886,TX 76549 USA,Texas A&M Univ Cent Texas,,"Erlandson, L. A. Weiser"
5301,1886,KY 40546 USA,Univ Kentucky,,"Obrycki, J. J."
5302,1887,Peoples R China,Chinese Acad Agr Sci,,"Liu, Zhiying; Li, Xiliang; Wang, Zongli; Sun, Qizhong"
5303,1887,Peoples R China,Chinese Acad Agr Sci,,"Liu, Zhiying; Li, Xiliang"
5304,1887,Peoples R China,Minist Agr,,"Wang, Zongli"
5305,1888,Peoples R China,Gansu Agr Univ,,"Wang, Qi; Song, Xingyang; Li, Fuchun; Hu, Guangrong"
5306,1888,Peoples R China,Gansu Agr Univ,,"Liu, Qinglin; Zhang, Enhe"
5307,1888,Peoples R China,China Meteorol Adm,,"Wang, Heling"
5308,1888,New Zealand,New Zealand China Friendship Soc,,"Davies, Roger"
5309,1889,TX 77030 USA,Baylor Coll Med,,"Garcia, Christina B.; Grusak, Michael A."
5310,1890,OK 73401 USA,Samuel Roberts Noble Fdn Inc,,"Ishiga, Yasuhiro; Uppalapati, Srinivasa Rao; Gill, Upinder S.; Huhman, David; Tang, Yuhong; Mysore, Kirankumar S."
5311,1890,Japan,Univ Tsukuba,,"Ishiga, Yasuhiro"
5312,1891,Portugal,Univ Lisbon,,"Ariz, Idoia; Cruz, Cristina; Neves, Tome"
5313,1891,Spain,EEAD,,"Irigoyen, Juan J."
5314,1891,Spain,ICVV,,"Irigoyen, Juan J."
5315,1891,Spain,Univ Publ Navarra,,"Garcia-Olaverri, Carmen"
5316,1891,Spain,Univ Barcelona,,"Nogues, Salvador"
5317,1891,Spain,Univ Publ Navarra,,"Aparicio-Tejo, Pedro M."
5318,1891,Spain,Univ Basque Country,,"Aranjuelo, Iker"
5319,1891,Spain,Univ Publ Navarra,,"Aranjuelo, Iker"
5320,1892,WI 53706 USA,Univ Wisconsin,,"Nguyen, Thao T.; Volkening, Jeremy D.; Sussman, Michael R."
5321,1892,WI 53706 USA,Univ Wisconsin,,"Rose, Christopher M.; Westphall, Michael S.; Coon, Joshua J."
5322,1892,WI 53706 USA,Univ Wisconsin,,"Venkateshwaran, Muthusubramanian; Ane, Jean-Michel"
5323,1892,WI 53706 USA,Univ Wisconsin,,"Nguyen, Thao T.; Volkening, Jeremy D.; Sussman, Michael R."
5324,1892,WI 53706 USA,Univ Wisconsin,,"Rose, Christopher M.; Westphall, Michael S.; Coon, Joshua J."
5325,1892,WI 53818 USA,Univ Wisconsin,,"Venkateshwaran, Muthusubramanian"
5326,1892,WI 53706 USA,Univ Wisconsin,,"Coon, Joshua J."
5327,1893,Netherlands,Wageningen Univ,,"van Zeijl, Arjan; den Camp, Rik H. M. Op; Deinum, Eva E.; Franssen, Henk; Kohlen, Wouter; Bisseling, Ton; Geurts, Rene"
5328,1893,Netherlands,FOM Inst AMOLF,,"Deinum, Eva E."
5329,1893,Netherlands,Wageningen Univ,,"Charnikhova, Tatsiana; Bouwmeester, Harro"
5330,1893,Netherlands,Radboud Univ Nijmegen,,"den Camp, Huub J. M. Op"
5331,1893,Saudi Arabia,King Saud Univ,,"Bisseling, Ton"
5332,1894,ND 58102 USA,USDA ARS,,"Shelver, Weilin L."
5333,1894,ND 58108 USA,N Dakota State Univ,,"DeSutter, Thomas M."
5334,1895,Australia,Australian Natl Univ,,"Ng, Jason Liang Pin; Hassan, Samira; Mathesius, Ulrike"
5335,1895,Australia,Australian Natl Univ,,"Truong, Thy T.; Hocart, Charles H."
5336,1895,France,Univ Evry,,"Laffont, Carole; Frugier, Florian"
5337,1896,Peoples R China,Lanzhou Univ,,"Zhang, Zhengshe; Liu, Wenxian; Liu, Zhipeng; Xie, Wengang; Wang, Yanrong"
5338,1896,Peoples R China,Chinese Acad Agr Sci,,"Qi, Xiao"
5339,1896,Peoples R China,Natl Anim Husb Serv,,"Qi, Xiao"
5340,1897,WI 53706 USA,Univ Wisconsin,,"Chasen, Elissa M.; Cullen, Eileen M."
5341,1897,WI 53706 USA,Univ Wisconsin,,"Undersander, Dan J."
5342,1897,CA 91768 USA,Calif State Polytech Univ Pomona,,"Cullen, Eileen M."
5343,1898,Argentina,Univ Buenos Aires,,"Danelon, J. L.; Palladino, R. A."
5344,1898,Argentina,INTA,,"Gaggiotti, M."
5345,1898,Argentina,INTI Rajaela,,"Gallino, R."
5346,1899,Uruguay,UdelaR,,"Brambillasca, Sebastian; Cajarville, Cecilia"
5347,1899,Uruguay,Minist Educ & Cultura,,"Zunino, Pablo"
5348,1900,MT 59717 USA,Montana State Univ,,"Goosey, H. B.; Rolston, M. G."
5349,1900,MT 59717 USA,Montana State Univ,,"Mckenzie, S. C.; O'Neill, K. M.; Menalled, F. D."
5350,1901,UT 84322 USA,Utah State Univ,,"Pitts-Singer, Theresa L."
5351,1902,Australia,Australian Natl Univ,,"Mohd-Radzman, Nadiatul A.; Imin, Nijat; Djordjevic, Michael A."
5352,1902,Australia,Thermo Fisher Sci Pty Ltd,,"Binos, Steve; Mariani, Michael"
5353,1902,Australia,Australian Natl Univ,,"Truong, Thy T."
5354,1903,Tunisia,Fac Sci Tunis,,"Sarra, Elmsehli; Achref, Aloui; Samira, Smiti-Achi"
5355,1904,Saudi Arabia,King Abdulaziz Univ,,"Abusuwar, Awad O.; Daur, Ihsanullah"
5356,1905,CA 94305 USA,Stanford Univ,,"Lang, Claus; Long, Sharon R."
5357,1906,DE 19716 USA,Univ Delaware,,"Wang, Qing; Markland, Sarah; Kniel, Kalmia E."
5358,1907,Mexico,Tecnol Monterrey,,"Vazquez-Villegas, P.; Acuna-Gonzalez, E.; Mejia-Manzano, L. A.; Rito-Palomares, M.; Aguilar, O."
5359,1908,Portugal,Univ Porto,,"Lopes, Ana R.; Nunes, Olga C."
5360,1908,Spain,CSIC,,"Bello, Diana; Prieto-Fernandez, Angeles; Trasar-Cepeda, Carmen"
5361,1908,Portugal,Univ Catolica Portuguesa Porto,,"Lopes, Ana R.; Manaia, Celia M."
5362,1909,Peoples R China,Tarim Univ,,"Zhang, Su Jiang; Shi, Chang Qing"
5363,1909,England,Newcastle Univ,,"Zhang, Su Jiang; Chaudhry, Abdul Shakoor"
5364,1909,Peoples R China,Tarim Univ,,"Osman, Amerjan"
5365,1909,New Zealand,Lincoln Univ,,"Edwards, Grant Raymond; Cheng, Long"
5366,1909,Scotland,Scotlands Rural Coll,,"Dewhurst, Richard James"
5367,1910,Argentina,Consejo Nacl Invest Cient & Tecn,,"Nosetto, M. D.; Paez, R. A.; Ballesteros, S. I.; Jobbagy, E. G."
5368,1910,Argentina,Univ Nacl San Luis,,"Nosetto, M. D.; Paez, R. A.; Ballesteros, S. I.; Jobbagy, E. G."
5369,1910,Argentina,UNSL,,"Nosetto, M. D.; Jobbagy, E. G."
5370,1910,Argentina,Univ Nacl Entre Rios,,"Nosetto, M. D."
5371,1911,Spain,CSIC UCLM JCCM,,"Jareno, Daniel; Vinuela, Javier; Arroyo, Leticia; Arroyo, Beatriz"
5372,1911,Spain,Univ Valladolid,,"Jose Luque-Larena, Juan; Arroyo, Leticia"
5373,1911,Spain,Univ Valladolid,,"Jose Luque-Larena, Juan"
5374,1911,Spain,EEZA CSIC,,"Mougeot, Francois"
5375,1912,Peoples R China,Northwest A&F Univ,,"Kong, Zhaoyu; Liu, Xiaodong; Wei, Gehong"
5376,1912,Egypt,Suez Canal Univ,,"Mohamad, Osama Abdalla"
5377,1912,Peoples R China,Yanan Univ,,"Deng, Zhenshan"
5378,1912,Canada,Univ Waterloo,,"Glick, Bernard R."
5379,1913,Serbia,Inst Plant Protect & Environm,,"Strbanovic, Ratibor; Simic, Aleksandar; Postic, Dobrivoj; Zivanovic, Tomislav; Vuckovic, Savo; Pfaf-Dolovac, Erika; Stanisavljevic, Rade"
5380,1914,Italy,Univ Perugia,,"Dal Bosco, A.; Castellini, C.; Martino, M.; Mattioli, S.; Marconi, O.; Sileoni, V.; Ruggeri, S.; Tei, F.; Benincasa, P."
5381,1915,France,Univ Toulouse,,"Bonhomme, Maxime; Clemente, Helen San; Dumas, Bernard; Jacquet, Christophe"
5382,1915,France,CNRS,,"Bonhomme, Maxime; Clemente, Helen San; Dumas, Bernard; Jacquet, Christophe"
5383,1915,France,INRA,,"Boitard, Simon"
5384,1915,France,AgroParisTech,,"Boitard, Simon"
5385,1915,France,Museum Hist Nat,,"Boitard, Simon"
5386,1915,France,Ecole Prat Hautes Etud,,"Boitard, Simon"
5387,1915,France,CNRS,,"Boitard, Simon"
5388,1915,France,Univ Paris 06,,"Boitard, Simon"
5389,1915,MN 55455 USA,Univ Minnesota,,"Young, Nevin"
5390,1915,MN 55455 USA,Univ Minnesota,,"Young, Nevin"
5391,1916,Canada,Agr & Agri Food Canada,,"Aung, Banyar; Amyot, Lisa; Omari, Khaled; Hannoufa, Abdelali"
5392,1916,Canada,Western Univ,,"Aung, Banyar; Hannoufa, Abdelali"
5393,1916,Canada,Agr & Agri Food Canada,,"Gruber, Margaret Y."
5394,1916,Canada,Agr & Agri Food Canada,,"Bertrand, Annick"
5395,1917,DE 19711 USA,Univ Delaware,,"Meyers, Blake C."
5396,1917,DE 19711 USA,Univ Delaware,,"Fei, Qili,    Li, Pingchuan,    Teng, Chong,    Meyers, Blake C."
5397,1918,Portugal,Univ Porto,,"Barreira, Joao C. M.; Visnevschi-Necrasov, Tatiana; Cunha, Sara C.; Oliveira, M. Beatriz P. P."
5398,1918,Portugal,Inst Politecn Braganca,,"Barreira, Joao C. M."
5399,1918,Portugal,Univ Porto,,"Visnevschi-Necrasov, Tatiana; Nunes, Eugenia"
5400,1918,Portugal,INRB IP INIA Inst Nacl Recursos Biol,,"Pereira, Graca"
5401,1919,OR 97801 USA,Oregon State Univ,,"Barroso, J."
5402,1919,MT USA,Montana State Univ,,"Miller, Z. J."
5403,1919,MT 59717 USA,Montana State Univ,,"Lehnhoff, E. A.; Menalled, F. D."
5404,1919,MT 59717 USA,Montana State Univ,,"Hatfield, P. G."
5405,1920,Poland,Univ Agr,,"Stawujak, Krzysztof; Grzebelus, Dariusz"
5406,1920,Poland,Univ Warsaw,,"Startek, Michal; Gambin, Anna"
5407,1920,Poland,Polish Acad Sci,,"Gambin, Anna"
5408,1921,New Zealand,Lincoln Univ,,"Sim, Richard E.; Moot, Derrick J."
5409,1921,New Zealand,New Zealand Inst Plant & Food Res Ltd,,"Brown, Hamish E.; Teixeira, Edmar I."
5410,1922,WI 53706 USA,Univ Wisconsin,,"Zhou, Shengfei; Yang, Qiang; Runge, Troy M."
5411,1923,Peoples R China,Northwest A&F Univ,,Zhang Liqiong; Wei Xiaorong; Hao Mingde; Zhang Meng
5412,1923,Peoples R China,Ankang Univ,,Zhang Liqiong
5413,1923,Peoples R China,Northwest A&F Univ,,Wei Xiaorong; Hao Mingde; Zhang Meng
5414,1924,Portugal,Univ Porto,,"Seabra, Ana R.; Carvalho, Helena G."
5415,1925,PA 15213 USA,Carnegie Mellon Univ,,"Stegemeier, John P.; Schwab, Fabienne; Colman, Benjamin P.; Wiesner, Mark R.; Lowry, Gregory V."
5416,1925,PA 15213 USA,Carnegie Mellon Univ,,"Stegemeier, John P."
5417,1925,NC 27708 USA,Duke Univ,,"Schwab, Fabienne; Wiesner, Mark R.; Lowry, Gregory V."
5418,1925,NC 27708 USA,Duke Univ,,"Colman, Benjamin P."
5419,1925,CA 94025 USA,Stanford Univ,,"Webb, Samuel M."
5420,1925,IL 60637 USA,Univ Chicago,,"Newville, Matthew; Lanzirotte, Antonio"
5421,1925,VA 24061 USA,Virginia Tech,,"Winkler, Christopher"
5422,1926,KY 40546 USA,Univ Kentucky,,"Chen, Chun; Unrine, Jason M.; Judy, Jonathan D.; Lewis, Ricky W.; McNear, David H., Jr.; Tsyusko, Olga V."
